#SEMS Sensor Voltages
#--------------------------------------------------------
#BMI SEMS SN:  20
#BMI MCPC SN:  19
#--------------------------------------------------------
#Date	Time	Secs	SampLFEVolt	XsLFEVolt	ShLFEVolt	ImpdPVolt	PressVolt	RHVolt	TempVolt	BoardTempVolt
231031	19:59:14.399	6252	1.45794304	1.60656365	1.51816855	3.25465611	4.10263996	0.03806601	3.33866664	4.50235795
231031	19:59:15.399	6253	1.46324313	1.60894277	1.52136978	3.25430111	4.10297005	0.03822171	3.33910261	4.50233304
231031	19:59:16.399	6254	1.46258919	1.60894277	1.52216697	3.25472462	4.10240329	0.03804732	3.33892199	4.50250742
231031	19:59:17.399	6255	1.46328050	1.60938496	1.51805644	3.25481181	4.10260259	0.03813452	3.33883480	4.50255102
231031	19:59:18.402	6256	1.46364796	1.60949084	1.52041688	3.25380909	4.10339978	0.03725636	3.33832410	4.50279392
231031	19:59:19.402	6257	1.45628637	1.60711172	1.52449627	3.25375304	4.10263373	0.03791031	3.33884103	4.50297453
231031	19:59:20.405	6258	1.45565111	1.60892409	1.51935188	3.25468102	4.10285794	0.03799127	3.33927699	4.50319251
231031	19:59:21.404	6259	1.45918243	1.61061812	1.52094004	3.25466857	4.10267110	0.03776706	3.33856077	4.50357865
231031	19:59:22.408	6260	1.46209094	1.61142155	1.52117048	3.25477444	4.10305724	0.03784802	3.33851094	4.50399593
231031	19:59:23.407	6261	1.45756936	1.61194470	1.51889100	3.25425751	4.10323785	0.03732487	3.33880366	4.50443190
231031	19:59:24.410	6262	1.45898313	1.60854417	1.52188671	3.25392120	4.10297005	0.03767364	3.33819331	4.50486787
231031	19:59:25.411	6263	1.45799909	1.60853795	1.51897820	3.25470594	4.10308215	0.03780443	3.33840506	4.50527892
231031	19:59:26.415	6264	1.46069585	1.61253637	1.52349978	3.25551559	4.10260882	0.03796636	3.33869778	4.50593287
231031	19:59:27.415	6265	1.45602479	1.60743558	1.51746477	3.25506094	4.10357417	0.03777952	3.33863550	4.50659304
231031	19:59:28.417	6266	1.45932567	1.60680654	1.51942039	3.25456269	4.10309461	0.03802864	3.33846112	4.50697296
231031	19:59:29.417	6267	1.45968067	1.60299496	1.51846749	3.25466234	4.10306347	0.03779820	3.33856699	4.50768918
231031	19:59:30.421	6268	1.45608085	1.61015102	1.51403933	3.25423883	4.10296382	0.03802864	3.33864173	4.50816875
231031	19:59:31.421	6269	1.45903295	1.60977111	1.51874776	3.25408936	4.10311329	0.03783557	3.33823068	4.50879778
231031	19:59:32.426	6270	1.46546033	1.60824523	1.52043557	3.25497374	4.10290154	0.03822171	3.33846734	4.50938322
231031	19:59:33.426	6271	1.46139962	1.60509382	1.52065355	3.25426374	4.10257768	0.03784180	3.33848603	4.51016173
231031	19:59:34.431	6272	1.46021006	1.60714286	1.51629390	3.25517927	4.10320048	0.03799127	3.33869156	4.51081568
231031	19:59:35.432	6273	1.46048410	1.60540522	1.51666135	3.25461874	4.10269601	0.03789785	3.33823068	4.51152568
231031	19:59:36.436	6274	1.46054638	1.60658233	1.52128881	3.25399593	4.10236592	0.03787917	3.33845489	4.51223568
231031	19:59:37.436	6275	1.46723533	1.60567926	1.51876644	3.25405199	4.10312575	0.03797259	3.33913998	4.51309516
231031	19:59:38.438	6276	1.46531708	1.60826391	1.51658039	3.25410181	4.10273961	0.03780443	3.33895313	4.51379270
231031	19:59:39.437	6277	1.46653156	1.60107671	1.51841144	3.25453778	4.10305101	0.03820303	3.33933928	4.51460858
231031	19:59:40.440	6278	1.46985112	1.61325883	1.51844881	3.25450664	4.10268978	0.03786671	3.33946384	4.51542446
231031	19:59:41.440	6279	1.46727893	1.61194470	1.51779486	3.25438830	4.10282057	0.03771724	3.33861682	4.51625279
231031	19:59:42.444	6280	1.46780209	1.60919812	1.51567109	3.25446927	4.10238461	0.03816566	3.33872270	4.51710604
231031	19:59:43.444	6281	1.45869041	1.60822031	1.51900311	3.25458760	4.10228496	0.03799750	3.33925208	4.51792191
231031	19:59:44.448	6282	1.46214076	1.61078005	1.52104592	3.25422637	4.10251540	0.03771101	3.33855454	4.51873779
231031	19:59:45.448	6283	1.45935059	1.60090232	1.51985013	3.25446927	4.10257768	0.03771724	3.33835524	4.51963464
231031	19:59:46.449	6284	1.46372270	1.60459557	1.51744609	3.25444436	4.10259013	0.03793522	3.33910261	4.52060622
231031	19:59:47.449	6285	1.46534822	1.60894900	1.52122030	3.25443813	4.10275829	0.03755531	3.33849849	4.52145946
231031	19:59:48.452	6286	1.46787682	1.60679408	1.52325066	3.25484918	4.10232233	0.03801618	3.33956349	4.52216324
231031	19:59:49.454	6287	1.46557866	1.61298479	1.52390461	3.25411427	4.10245312	0.03810338	3.33932682	4.52324692
231031	19:59:50.454	6288	1.46985735	1.60534917	1.51932697	3.25458760	4.10240329	0.03812829	3.33933928	4.52409394
231031	19:59:51.455	6289	1.46651910	1.60712417	1.51551539	3.25467479	4.10262750	0.03800995	3.33882857	4.52505929
231031	19:59:52.455	6290	1.47015007	1.60514364	1.51623161	3.25445058	4.10217285	0.03859539	3.33956971	4.52598727
231031	19:59:53.459	6291	1.47180674	1.61280418	1.51786337	3.25455646	4.10166838	0.03777329	3.33927077	4.52682807
231031	19:59:54.459	6292	1.46998814	1.60720514	1.52050408	3.25444436	4.10260882	0.03857048	3.33993094	4.52769377
231031	19:59:55.462	6293	1.46797647	1.60746672	1.52026118	3.25451286	4.10223513	0.03773592	3.33878498	4.52873386
231031	19:59:56.461	6294	1.47190639	1.61768076	1.51791320	3.25394611	4.10194864	0.03800995	3.33917735	4.52946254
231031	19:59:57.473	6295	1.46826296	1.60524952	1.51821837	3.25473708	4.10233478	0.03786048	3.33928322	4.53052754
231031	19:59:58.473	6296	1.46422094	1.60880575	1.51674232	3.25478690	4.10240952	0.03764873	3.33938287	4.53141193
231031	19:59:59.474	6297	1.46610182	1.60088987	1.51372170	3.25445058	4.10212303	0.03766118	3.33978770	4.53239597
231031	20:00:00.474	6298	1.46609559	1.60807084	1.51704749	3.25475576	4.10212303	0.03775460	3.33980015	4.53321184
231031	20:00:01.480	6299	1.47126490	1.60646400	1.51976293	3.25423883	4.10209811	0.03803487	3.34008042	4.53405886
231031	20:00:02.479	6300	1.47181920	1.61079251	1.51856092	3.25478067	4.10225382	0.03767987	3.33969428	4.53494325
231031	20:00:03.479	6301	1.47232367	1.60945347	1.51920864	3.25449418	4.10211680	0.03796013	3.33976901	4.53595220
231031	20:00:04.479	6302	1.47659613	1.61812296	1.51844881	3.25411427	4.10207320	0.03831513	3.34010533	4.53678053
231031	20:00:05.483	6303	1.46584024	1.60878707	1.52152548	3.25478690	4.10247180	0.03795390	3.33913375	4.53768983
231031	20:00:06.483	6304	1.46308120	1.60798988	1.51930206	3.25405822	4.10227873	0.03779197	3.33971919	4.53856799
231031	20:00:07.489	6305	1.46024743	1.60582250	1.51833048	3.25466857	4.10183654	0.03805355	3.33977524	4.53958940
231031	20:00:08.489	6306	1.46451366	1.60597198	1.51484898	3.25467479	4.10313198	0.03811583	3.33927077	4.54040527
231031	20:00:09.494	6307	1.46036576	1.60881198	1.51841767	3.25473085	4.10280812	0.03794145	3.33987489	4.54150142
231031	20:00:10.494	6308	1.46210340	1.61074269	1.51894706	3.25456269	4.10288908	0.03820925	3.33978147	4.54224878
231031	20:00:11.495	6309	1.45504076	1.60413470	1.51885986	3.25436962	4.10214171	0.03787917	3.33986866	4.54318922
231031	20:00:12.495	6310	1.46066471	1.60161855	1.51725302	3.25440699	4.10261505	0.03801618	3.33929568	4.54413589
231031	20:00:13.504	6311	1.46215322	1.60715531	1.51814986	3.25445681	4.10219154	0.03788539	3.33932059	4.54502028
231031	20:00:14.504	6312	1.46580287	1.60488207	1.52112066	3.25501111	4.10213548	0.03797259	3.33910884	4.54594203
231031	20:00:15.506	6313	1.46214699	1.61297857	1.52010548	3.25447550	4.10211680	0.03808469	3.33925208	4.54672677
231031	20:00:16.506	6314	1.46740349	1.60981470	1.52290811	3.25412672	4.10222268	0.03786048	3.33935173	4.54757379
231031	20:00:17.507	6315	1.46886709	1.61158348	1.52458347	3.25525401	4.10164969	0.03819680	3.33966314	4.54852046
231031	20:00:18.507	6316	1.46600217	1.60823277	1.52415373	3.25399593	4.10221022	0.03798504	3.33922094	4.54939862
231031	20:00:19.513	6317	1.46432682	1.60333750	1.52032346	3.25458760	4.10219154	0.03804732	3.33937042	4.55023318
231031	20:00:20.513	6318	1.46778340	1.61328997	1.52234136	3.25459383	4.10182408	0.03763004	3.33912752	4.55101169
231031	20:00:21.513	6319	1.46308120	1.61086102	1.52554259	3.25532874	4.10227250	0.03863899	3.33999945	4.55179020
231031	20:00:22.513	6320	1.46195392	1.60657610	1.52005565	3.25431979	4.10252162	0.03816566	3.33970673	4.55250020
231031	20:00:23.517	6321	1.46298778	1.61000154	1.51728416	3.25478690	4.10190504	0.03810338	3.34011156	4.55313546
231031	20:00:24.517	6322	1.46353585	1.60994549	1.51983767	3.25463743	4.10235347	0.03767364	3.33902787	4.55380187
231031	20:00:25.521	6323	1.46252068	1.60582873	1.51652433	3.25443190	4.10214794	0.03821548	3.33996831	4.55443090
231031	20:00:26.521	6324	1.46328673	1.60417206	1.51803153	3.25481181	4.10199847	0.03767364	3.33930191	4.55489178
231031	20:00:27.528	6325	1.46357322	1.61078005	1.52347487	3.25409558	4.10223513	0.03815943	3.33952612	4.55524678
231031	20:00:28.527	6326	1.46575928	1.60410356	1.51738381	3.25417655	4.10212303	0.03790408	3.33943270	4.55555819
231031	20:00:29.528	6327	1.46446384	1.60711794	1.51920864	3.25497997	4.10199224	0.03781066	3.33933928	4.55573880
231031	20:00:30.528	6328	1.46635717	1.60685014	1.51568354	3.25446927	4.10184276	0.03807846	3.33917735	4.55580108
231031	20:00:31.529	6329	1.46700489	1.60755391	1.52315724	3.25415164	4.10211057	0.03823417	3.33946384	4.55575748
231031	20:00:32.529	6330	1.47151402	1.60871856	1.52013039	3.25432602	4.10242820	0.03807846	3.33919603	4.55570766
231031	20:00:33.534	6331	1.47063586	1.60740444	1.51956986	3.25435093	4.10224759	0.03802864	3.33918357	4.55531529
231031	20:00:34.535	6332	1.47146420	1.60475750	1.51883495	3.25520418	4.10188013	0.03800373	3.33913375	4.55509731
231031	20:00:35.538	6333	1.47137077	1.60637058	1.51854846	3.25461251	4.10166838	0.03776706	3.33887840	4.55466757
231031	20:00:36.538	6334	1.47531938	1.60709926	1.51545933	3.25436339	4.10130092	0.03786048	3.33947629	4.55423160
231031	20:00:37.538	6335	1.47539411	1.60878707	1.52382987	3.25464365	4.10167461	0.03826531	3.33946384	4.55364617
231031	20:00:38.538	6336	1.47301499	1.60395408	1.51970688	3.25431979	4.10176180	0.03800995	3.33919603	4.55313546
231031	20:00:39.538	6337	1.47690131	1.61000777	1.51444416	3.25425129	4.10162478	0.03823417	3.34014893	4.55240678
231031	20:00:43.599	6341	1.47213683	1.61216269	1.51580811	3.25460006	4.10163101	0.03745566	3.33880989	4.55140406
231031	20:00:44.609	6342	1.48093087	1.60975865	1.51873530	3.25408936	4.10197978	0.03804732	3.33953235	4.54773572
231031	20:00:45.612	6343	1.47145174	1.61216269	1.51688556	3.25522287	4.10178048	0.03769855	3.33947007	4.54654616
231031	20:00:46.612	6344	1.47194999	1.61236199	1.51793811	3.25464988	4.10157496	0.03786671	3.33862305	4.54533168
231031	20:00:47.612	6345	1.47052376	1.60704944	1.51831179	3.25487409	4.10223513	0.03796013	3.34024235	4.54421063
231031	20:00:48.611	6346	1.47114034	1.61048111	1.51810004	3.25407067	4.10202338	0.03794145	3.33972542	4.54280931
231031	20:00:49.619	6347	1.47201227	1.61622339	1.52017399	3.25390251	4.10231610	0.03815320	3.33940778	4.54152010
231031	20:00:50.619	6348	1.46500568	1.60508759	1.51693539	3.25433225	4.10214794	0.03844592	3.34067831	4.54024957
231031	20:00:51.619	6349	1.46264524	1.60391049	1.51968197	3.25421392	4.10250294	0.03837118	3.33977524	4.53877975
231031	20:00:52.620	6350	1.46442024	1.60630829	1.51705372	3.25423883	4.10277075	0.03794145	3.33965068	4.53717290
231031	20:00:53.620	6351	1.46494340	1.60815803	1.51898442	3.25433225	4.10176803	0.03847083	3.34016138	4.53564079
231031	20:00:54.620	6352	1.46639454	1.61107277	1.51810004	3.25478067	4.10189882	0.03806601	3.33972542	4.53395921
231031	20:00:55.622	6353	1.47130849	1.61270453	1.52148188	3.25468725	4.10180540	0.03809092	3.33973164	4.53241465
231031	20:00:56.622	6354	1.47251051	1.61214400	1.52169987	3.25476199	4.10183031	0.03787917	3.33953235	4.53077667
231031	20:00:57.627	6355	1.46258296	1.60579759	1.51305530	3.25469348	4.10184899	0.03802241	3.33960085	4.52917605
231031	20:00:58.627	6356	1.46681182	1.61469129	1.51877267	3.25473708	4.10181162	0.03823417	3.34039182	4.52741973
231031	20:00:59.627	6357	1.46536068	1.60957181	1.52006811	3.25416409	4.10133206	0.03769855	3.34002436	4.52553263
231031	20:01:00.627	6358	1.46247708	1.60820163	1.51968820	3.25471216	4.10171820	0.03809092	3.33940156	4.52381990
231031	20:01:01.628	6359	1.45699014	1.60672558	1.51650565	3.25442567	4.10175557	0.03800995	3.33955726	4.52224420
231031	20:01:02.628	6360	1.46341752	1.60800233	1.52384855	3.25410181	4.10174311	0.03812206	3.34032331	4.52053148
231031	20:01:03.631	6361	1.46151796	1.60878084	1.52105837	3.25498620	4.10188013	0.03771101	3.33977524	4.51882499
231031	20:01:04.631	6362	1.46005436	1.59999925	1.52391706	3.25489901	4.10187390	0.03783557	3.33959463	4.51750463
231031	20:01:05.631	6363	1.47020612	1.60930400	1.51765784	3.25403330	4.10179917	0.03783557	3.33941401	4.51604726
231031	20:01:06.630	6364	1.46552261	1.61069286	1.52038574	3.25439453	4.10218531	0.03847083	3.33946384	4.51455253
231031	20:01:07.630	6365	1.46623884	1.60710549	1.51768898	3.25437585	4.10193618	0.03789162	3.33990603	4.51324463
231031	20:01:08.630	6366	1.46892937	1.60718645	1.52152548	3.25463743	4.10168706	0.03802241	3.34036068	4.51198656
231031	20:01:09.634	6367	1.46825674	1.60191127	1.51826197	3.25485541	4.10176803	0.03832759	3.34000568	4.51093401
231031	20:01:10.634	6368	1.47161990	1.60709926	1.51699767	3.25478690	4.10195487	0.03787294	3.34034822	4.50968217
231031	20:01:11.635	6369	1.47664596	1.60994549	1.52102101	3.25463743	4.10153759	0.03808469	3.34001191	4.50872927
231031	20:01:12.635	6370	1.47497060	1.60962786	1.51726548	3.25474953	4.10134452	0.03805355	3.34017384	4.50777638
231031	20:01:13.635	6371	1.47376858	1.60688128	1.52269013	3.25511699	4.10135075	0.03831513	3.33965068	4.50683594
231031	20:01:14.635	6372	1.47298385	1.60891786	1.51732776	3.25470594	4.10164347	0.03800373	3.33925208	4.50613216
231031	20:01:15.639	6373	1.47430420	1.60435268	1.51565863	3.25446304	4.10159987	0.03814697	3.33981884	4.50544708
231031	20:01:16.639	6374	1.47280946	1.61517085	1.51634995	3.25480558	4.10178048	0.03847083	3.33963200	4.50485541
231031	20:01:17.639	6375	1.47199981	1.60795874	1.51577697	3.25414541	4.10168083	0.03811583	3.33931436	4.50415164
231031	20:01:18.639	6376	1.47354437	1.60915453	1.51587039	3.25468102	4.10196733	0.03823417	3.33929568	4.50369699
231031	20:01:19.640	6377	1.47025595	1.61210041	1.52243478	3.25468725	4.10139434	0.03765495	3.33969428	4.50324857
231031	20:01:20.640	6378	1.47137077	1.61079251	1.52194899	3.25425751	4.10146908	0.03772969	3.33889085	4.50273163
231031	20:01:21.643	6379	1.47075420	1.61255506	1.51896574	3.25491769	4.10158118	0.03800373	3.33904033	4.50248874
231031	20:01:22.643	6380	1.46436419	1.61343322	1.52745461	3.25490523	4.10196110	0.03768609	3.33868533	4.50229567
231031	20:01:23.642	6381	1.45969936	1.61145891	1.51988127	3.25453155	4.10219776	0.03832136	3.33904656	4.50204032
231031	20:01:24.642	6382	1.45874646	1.60653873	1.52450873	3.25503602	4.10263996	0.03811583	3.33909015	4.50201541
231031	20:01:25.645	6383	1.45928208	1.60557961	1.51723434	3.25457515	4.10270224	0.03798504	3.33920226	4.50204032
231031	20:01:26.645	6384	1.45915752	1.60648891	1.51395837	3.25451286	4.10195487	0.03823417	3.33915243	4.50209014
231031	20:01:27.648	6385	1.45781848	1.60914207	1.51681705	3.25478690	4.10208566	0.03801618	3.33920849	4.50213374
231031	20:01:28.649	6386	1.46095120	1.60602180	1.52202373	3.25388383	4.10265864	0.03814074	3.33976278	4.50210260
231031	20:01:29.659	6387	1.46138094	1.60898014	1.51501091	3.25489278	4.10183654	0.03822171	3.33902164	4.50229567
231031	20:01:30.664	6388	1.46030971	1.60593461	1.51750214	3.25477444	4.10199847	0.03791031	3.33956349	4.50251365
231031	20:01:31.664	6389	1.46559112	1.60891786	1.51935811	3.25464365	4.10208566	0.03778574	3.33857945	4.50265067
231031	20:01:32.666	6390	1.46478770	1.61412453	1.51564618	3.25447550	4.10205452	0.03784180	3.33902164	4.50293716
231031	20:01:33.666	6391	1.46242103	1.61102295	1.52036706	3.25458137	4.10241575	0.03859539	3.33937042	4.50340427
231031	20:01:34.669	6392	1.46092629	1.60881821	1.51879758	3.25417032	4.10194241	0.03818434	3.34018629	4.50380909
231031	20:01:35.669	6393	1.45891462	1.60689373	1.51852978	3.25435716	4.10297627	0.03851443	3.34001814	4.50422637
231031	20:01:36.672	6394	1.46173594	1.60077153	1.51738381	3.25534120	4.10242820	0.03804732	3.33895313	4.50457515
231031	20:01:37.672	6395	1.46440156	1.61238067	1.52176838	3.25455646	4.10277698	0.03779820	3.33930814	4.50499243
231031	20:01:38.681	6396	1.46325559	1.60479487	1.51905293	3.25453778	4.10188013	0.03844592	3.33987489	4.50547199
231031	20:01:39.681	6397	1.46399673	1.60747295	1.52145697	3.25446304	4.10246557	0.03819057	3.33958217	4.50615708
231031	20:01:40.685	6398	1.46811972	1.60534294	1.52329425	3.25478067	4.10255276	0.03808469	3.33973787	4.50654322
231031	20:01:41.684	6399	1.46499322	1.60737952	1.52163759	3.25398971	4.10211680	0.03807846	3.33886594	4.50727190
231031	20:01:42.687	6400	1.46560980	1.60982716	1.52042934	3.25463120	4.10191750	0.03782934	3.33952612	4.50766427
231031	20:01:43.687	6401	1.46762770	1.61158348	1.52245346	3.25433848	4.10214171	0.03797881	3.33944515	4.50840541
231031	20:01:44.689	6402	1.46980130	1.60916698	1.51249477	3.25462497	4.10165592	0.03820303	3.33906524	4.50906559
231031	20:01:45.689	6403	1.46689279	1.60690619	1.52065978	3.25453155	4.10197355	0.03804110	3.33986243	4.50965103
231031	20:01:46.690	6404	1.46913490	1.61025067	1.51831802	3.25455023	4.10188636	0.03819680	3.33932059	4.51039840
231031	20:01:47.690	6405	1.46739103	1.61009497	1.52236627	3.25496129	4.10226627	0.03814074	3.33917112	4.51107103
231031	20:01:48.696	6406	1.46834393	1.61475357	1.51857960	3.25475576	4.10192996	0.03772346	3.33852963	4.51179349
231031	20:01:49.696	6407	1.46313103	1.60741066	1.51714714	3.25430734	4.10239083	0.03810338	3.33933305	4.51255954
231031	20:01:50.701	6408	1.46184804	1.60637680	1.51963214	3.25462497	4.10202961	0.03802864	3.33905901	4.51331937
231031	20:01:51.701	6409	1.46084532	1.60907356	1.51881627	3.25504848	4.10250917	0.03792899	3.33928322	4.51389858
231031	20:01:52.704	6410	1.46120032	1.61321523	1.51995600	3.25449418	4.10219776	0.03789162	3.33850471	4.51477051
231031	20:01:53.704	6411	1.45844751	1.60490075	1.52023627	3.25486787	4.10316312	0.03823417	3.33869156	4.51553656
231031	20:01:54.705	6412	1.45383874	1.60558584	1.52109574	3.25470594	4.10293268	0.03790408	3.33874761	4.51629016
231031	20:01:55.705	6413	1.46157401	1.60287662	1.51806890	3.25443190	4.10217908	0.03796636	3.33890331	4.51718700
231031	20:01:56.705	6414	1.46879858	1.60840716	1.52119539	3.25459383	4.10214794	0.03839610	3.33882857	4.51795306
231031	20:01:57.705	6415	1.46684919	1.60562943	1.51918995	3.25372813	4.10235969	0.03796013	3.33842375	4.51888104
231031	20:01:58.708	6416	1.46766507	1.60833865	1.51547179	3.25453778	4.10197978	0.03794145	3.33900919	4.51982148
231031	20:01:59.708	6417	1.47066077	1.61172049	1.52275864	3.25449418	4.10173689	0.03828399	3.33897805	4.52055639
231031	20:02:00.708	6418	1.47023726	1.61227479	1.51866056	3.25396479	4.10246557	0.03820925	3.33882857	4.52144701
231031	20:02:01.708	6419	1.46948990	1.60758505	1.52120162	3.25486787	4.10247803	0.03766118	3.33864796	4.52235008
231031	20:02:02.709	6420	1.47332639	1.60604672	1.51856092	3.25393365	4.10209811	0.03776083	3.33844866	4.52311613
231031	20:02:03.709	6421	1.46953972	1.60663215	1.51618179	3.25423260	4.10226627	0.03809092	3.33854208	4.52420604
231031	20:02:04.709	6422	1.47135832	1.61030049	1.52034215	3.25476822	4.10247803	0.03801618	3.33788191	4.52495341
231031	20:02:05.709	6423	1.47570552	1.60787154	1.51479293	3.25455646	4.10230364	0.03808469	3.33919603	4.52596859
231031	20:02:06.709	6424	1.47472771	1.60815181	1.52101478	3.25390874	4.10201715	0.03805355	3.33825559	4.52680315
231031	20:02:07.709	6425	1.47757394	1.60699338	1.51569600	3.25430111	4.10131960	0.03784180	3.33792550	4.52758166
231031	20:02:08.709	6426	1.47627850	1.61130944	1.51839899	3.25445681	4.10114522	0.03806601	3.33866042	4.52848473
231031	20:02:09.709	6427	1.47403016	1.60879330	1.51923355	3.25384023	4.10135075	0.03790408	3.33869156	4.52940649
231031	20:02:10.709	6428	1.47444122	1.60682523	1.51631258	3.25479936	4.10159987	0.03774838	3.33790059	4.53029710
231031	20:02:11.709	6429	1.47099709	1.60038539	1.51538460	3.25445058	4.10178671	0.03772346	3.33872892	4.53129982
231031	20:02:12.709	6430	1.47475885	1.61228725	1.51967574	3.25425129	4.10204206	0.03806601	3.33879743	4.53212193
231031	20:02:13.709	6431	1.47352569	1.61353286	1.52071583	3.25452532	4.10191750	0.03805978	3.33847357	4.53297518
231031	20:02:14.713	6432	1.47107806	1.60923549	1.51913390	3.25444436	4.10122618	0.03775460	3.33805006	4.53392185
231031	20:02:15.714	6433	1.46955218	1.60723005	1.51866056	3.25405199	4.10180540	0.03823417	3.33927077	4.53489343
231031	20:02:16.746	6434	1.47471525	1.61123470	1.51537214	3.25441322	4.10133206	0.03810338	3.33934550	4.53577158
231031	20:02:17.746	6435	1.47632210	1.61079251	1.52007434	3.25430111	4.10181785	0.03825285	3.33871024	4.53675562
231031	20:02:18.755	6436	1.46615787	1.61358892	1.52021758	3.25521664	4.10199847	0.03817188	3.33842998	4.53748431
231031	20:02:19.756	6437	1.46790174	1.61451067	1.51942662	3.25403953	4.10220399	0.03814074	3.33828050	4.53848080
231031	20:02:20.761	6438	1.45971181	1.60405373	1.51556521	3.25509208	4.10254654	0.03784180	3.33826805	4.53947106
231031	20:02:21.761	6439	1.46283208	1.60249671	1.51819969	3.25413295	4.10214794	0.03776706	3.33793796	4.54031808
231031	20:02:22.765	6440	1.46361682	1.60686882	1.52024872	3.25370321	4.10211057	0.03765495	3.33756427	4.54128966
231031	20:02:23.765	6441	1.46205980	1.60062206	1.51861074	3.25501734	4.10182408	0.03817188	3.33923340	4.54212422
231031	20:02:24.772	6442	1.46798270	1.61247409	1.51717828	3.25428243	4.10175557	0.03789162	3.33838015	4.54313940
231031	20:02:25.772	6443	1.46797647	1.60331259	1.51507942	3.25460629	4.10223513	0.03791653	3.33818085	4.54391791
231031	20:02:26.775	6444	1.46873630	1.61245541	1.52308873	3.25478690	4.10245312	0.03797881	3.33852340	4.54490817
231031	20:02:27.775	6445	1.47197490	1.60581005	1.52005565	3.25521664	4.10150645	0.03794767	3.33844866	4.54582370
231031	20:02:28.777	6446	1.46835016	1.60944102	1.51722811	3.25376550	4.10176180	0.03792276	3.33819331	4.54657107
231031	20:02:29.777	6447	1.46647551	1.60665707	1.51945153	3.25492392	4.10234101	0.03820303	3.33838015	4.54751774
231031	20:02:30.787	6448	1.46939647	1.60490075	1.51960100	3.25420146	4.10172443	0.03863899	3.33852340	4.54839590
231031	20:02:31.787	6449	1.47126490	1.60956558	1.51763916	3.25474330	4.10192996	0.03823417	3.33824313	4.54918686
231031	20:02:32.787	6450	1.47209323	1.60842584	1.51884118	3.25456892	4.10207943	0.03794767	3.33848603	4.54997783
231031	20:02:33.786	6451	1.46674954	1.61053093	1.51788206	3.25417655	4.10196110	0.03800995	3.33816840	4.55089336
231031	20:02:34.787	6452	1.46174840	1.61221251	1.51187196	3.25489901	4.10232855	0.03827153	3.33864796	4.55159090
231031	20:02:35.787	6453	1.46905393	1.61247409	1.52072206	3.25483050	4.10179917	0.03838364	3.33864173	4.55238809
231031	20:02:36.795	6454	1.46866779	1.60659479	1.51912144	3.25446927	4.10180540	0.03781066	3.33775734	4.55299222
231031	20:02:37.795	6455	1.46268884	1.60814558	1.51976916	3.25431357	4.10202961	0.03801618	3.33791305	4.55358388
231031	20:02:38.795	6456	1.45901427	1.60739198	1.52049785	3.25444436	4.10222268	0.03785425	3.33862305	4.55405099
231031	20:02:39.795	6457	1.46715437	1.60396654	1.51884118	3.25479313	4.10218531	0.03788539	3.33923340	4.55448073
231031	20:02:40.795	6458	1.46939025	1.61194470	1.51940171	3.25405822	4.10247803	0.03811583	3.33881612	4.55486687
231031	20:02:41.795	6459	1.46709209	1.60919189	1.51510433	3.25471216	4.10184899	0.03777952	3.33850471	4.55494783
231031	20:02:42.795	6460	1.46310612	1.60613391	1.51473688	3.25436962	4.10221645	0.03821548	3.33814348	4.55531529
231031	20:02:43.795	6461	1.46943384	1.60287662	1.51488012	3.25422015	4.10262127	0.03807224	3.33846734	4.55529038
231031	20:02:44.800	6462	1.47269736	1.61274190	1.52080925	3.25415164	4.10194241	0.03789162	3.33841129	4.55524678
231031	20:02:45.800	6463	1.46835639	1.60580382	1.51491126	3.25419523	4.10143171	0.03822794	3.33855454	4.55528415
231031	20:02:46.803	6464	1.46974525	1.60714909	1.51742741	3.25444436	4.10145039	0.03804732	3.33886594	4.55511599
231031	20:02:47.803	6465	1.46787682	1.60965277	1.51600740	3.25415164	4.10178671	0.03785425	3.33902787	4.55469248
231031	20:02:48.805	6466	1.46768998	1.60819540	1.51742118	3.25431357	4.10143794	0.03830890	3.33847357	4.55432503
231031	20:02:49.805	6467	1.47112788	1.61255506	1.52097118	3.25481804	4.10137566	0.03814074	3.33844243	4.55385792
231031	20:02:50.805	6468	1.46675577	1.60653873	1.51849863	3.25468725	4.10125732	0.03793522	3.33770752	4.55337213
231031	20:02:51.804	6469	1.46636340	1.60619619	1.51651188	3.25508585	4.10171197	0.03831513	3.33851717	4.55270573
231031	20:02:52.804	6470	1.46947744	1.60650137	1.51641846	3.25478690	4.10150022	0.03774215	3.33806875	4.55207046
231031	20:02:53.804	6471	1.46758410	1.60873102	1.51296187	3.25417032	4.10179294	0.03810960	3.33866042	4.55127327
231031	20:02:54.807	6472	1.46935288	1.61017593	1.51876644	3.25408936	4.10161232	0.03797881	3.33745217	4.55035151
231031	20:02:55.807	6473	1.46975147	1.60825768	1.51884741	3.25477444	4.10153136	0.03783557	3.33768884	4.54951695
231031	20:02:56.810	6474	1.47269113	1.61190111	1.51798170	3.25493015	4.10108294	0.03798504	3.33931436	4.54858274
231031	20:02:57.810	6475	1.46598972	1.60617128	1.51479916	3.25536611	4.10125732	0.03789785	3.33884103	4.54747414
231031	20:02:58.815	6476	1.46571568	1.61057453	1.51655547	3.25463120	4.10133829	0.03820925	3.33785699	4.54644028
231031	20:02:59.816	6477	1.47372499	1.60732970	1.51767030	3.25443190	4.10177425	0.03822794	3.33909015	4.54520712
