Sample File,D:\rawdata\rawdata_2021_01_SPL\SMPS_20220105_1116mst.S80
Classifier Model,3080
DMA Model,3081
DMA Inner Radius(cm),0.00937
DMA Outer Radius(cm),0.01961
DMA Characteristic Length(cm),0.44369
CPC Model,3010
Reference Gas Viscosity (Pa*s),1.83245e-005
Reference Mean Free Path (m),6.73e-008
Reference Gas Temperature (K),296.15
Reference Gas Pressure (kPa),101.3
Channels/Decade,64
Multiple Charge Correction,TRUE
Nanoparticle Aggregate Mobility Analysis,FALSE
Diffusion Correction,TRUE
Gas Density,0.0012
Units,dw/dlogDp
Weight,Number
22272,03/23/22,19:13:40,25.1,65.1,1.056355e-007,1.842458e-005,,0,475.888,0,118.315,390.083,1001.46,2680.32,1500.59,2341.29,3061.3,3126.26,3267.63,3131.16,5015.12,4097.73,4609.24,5348.97,5888.42,6578.15,6660.55,7311.02,7775.91,7562.19,7918.95,8644.91,7899,8144.57,8883.96,9055.45,8618.46,9907.06,9590.06,9060.78,8642.97,8719.89,8505,8512.59,8494.94,8102.5,7735.91,7747.25,7379.64,6803.88,6679.09,6143.78,5911.38,5487.05,5067.67,4532.39,4008.6,3582.77,3385.58,2813.51,2460.19,2109.69,1890.98,1639.54,1551.84,981.086,1063.7,817.922,661.289,578.305,610.63,479.522,451.308,324.874,356.933,354.603,433.481,301.105,314.49,379.656,349.085,332.587,321.973,324.204,378.817,333.753,322.912,243.333,165.379,260.681,185.267,139.496,110.432,126.752,107.622,78.2762,45.7846,40.1871,21.7988,62.7229,43.9912,30.1686,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6285,9879.79,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.398,28.3135,33.5369,29.149,26.896,1.65138,4995.43,
22273,03/23/22,19:18:41,25.0,65.0,1.057042e-007,1.841982e-005,,0,0,373.788,0,486.779,400.879,1857.49,1587.76,1413.67,2715.48,2964.02,2406.98,4086.31,3939,4725.19,4874.3,5080.86,5675.54,5373.58,6055.34,7284.26,7188.52,6988.49,7874.97,8392.36,7983.4,8204.37,8360.59,8456.2,9385.01,8979.69,8981.16,9067.42,8529.47,8431.38,7568,8112.83,8139.75,7744.68,7609.8,7448.52,7223.73,6718.79,6240.47,6294.91,5771.56,4970.56,4549.06,4517.91,3953.86,3729.5,3177.46,2623.63,2554.71,2071.81,2002.2,1540.48,1408.15,1211.55,875.72,704.511,721.868,586.958,513.821,362.171,267.026,415.818,278.322,309.011,268.991,386.241,323.147,307.877,356.966,263.569,263.299,295.536,242.222,236.859,293.759,202.269,125.379,153.179,120.919,152.169,97.87,110.03,93.2462,75.4964,65.9413,30.6774,10.3627,41.7984,31.6173,26.7209,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6189,9874.16,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.28,28.4337,33.4312,29.2668,25.9455,1.63266,4764.37,
22274,03/23/22,19:23:40,24.9,65.1,1.055294e-007,1.841507e-005,,0,0,0,298.357,971.613,1000.3,1171.35,1555.21,2772.41,1873.56,1992.6,3832.58,3697.67,3746,3731.77,5314.76,5176.19,5558.01,5561.99,5626.15,6514.28,6862.07,7041.46,6888.51,8265.77,8111.88,7953.32,8088.38,8392.52,9157.58,9250.76,8668.08,9249.57,8620.33,9150.45,8452.66,7898.01,8247.64,7832.77,7532.85,7860.27,6963.5,6685.62,6618.44,6296.24,5683.43,5263.99,5129.95,4500.47,3755.6,3590.23,3254.08,2808.79,2419.16,2026.87,1766.05,1508.98,1395.19,1084.28,977.791,757.475,659.813,565.097,473.057,548.227,350.196,361.25,413.2,317.626,401.551,291.339,342.491,384.515,321.577,301.895,224.785,265.892,225.815,208.973,211.737,206.649,209.166,169.339,121.542,92.7412,73.7606,101.605,84.1748,54.3037,50.7159,65.5771,34.6521,33.8683,26.3436,21.3734,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6336,9879.45,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.41,28.7557,33.5509,29.3854,26.896,1.63384,4759.7,
22275,03/23/22,19:28:40,24.8,65.2,1.053550e-007,1.841031e-005,,0,0,0,0,484.838,599.042,1858.32,1534.87,1564.46,2260,2542.96,2706.2,4169.93,4861.94,4345.61,4647.36,5304.06,5321.78,5423.2,5898.1,6702.37,5741.46,7579.76,6191.63,7515.63,7669.04,8063.9,8466.03,8119.57,7802.61,8759.77,8850.47,8749.48,8931.8,8702.57,9291.46,8276.74,8733.44,8484.49,8227.76,8247.31,7779.18,7571.2,7065.73,7164.3,6230.01,6282.58,5623.45,5010.86,4818.48,4402.01,3761.19,3208.5,2996.72,2556.93,2275.08,1908.5,1499.59,1319.94,1073.93,888.312,805.086,718.555,575.521,518.241,505.644,458.958,485.78,496.539,429.029,452.89,409.261,437.553,362.575,302.647,282.177,324.402,315.862,245.444,199.602,145.528,236.614,152.464,158.221,130.588,121.509,130.916,72.5915,76.1889,86.2033,71.558,15.5391,31.339,36.8754,0,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6482,9884.73,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.539,29.9384,34.8041,30.3745,32.1968,1.64838,4935.29,
22276,03/23/22,19:33:40,24.7,65.2,1.053424e-007,1.840555e-005,,388.592,175.066,0,0,727.149,399.305,1503.12,1693.48,1697.07,2691.01,3684.01,3305.52,3598.13,4160.64,4679.41,4499.5,4476.15,4209.87,5164.17,6350.56,5429.53,6516.17,6721.39,6558.27,7770.39,7499.02,8457.96,7890.92,9001.9,8878.12,9395.68,9240.26,9417.28,8967.99,8431.53,9222.7,9038.73,8603.99,8454.59,8114.43,7456.79,7439.48,6656.38,6249.76,6207.75,5864.86,5243.72,4766.36,4335.64,4123.14,3403.45,3325.43,3046.85,2257.19,2098.47,1811.49,1750.8,1294.3,1161.15,902.937,802.965,688.289,520.812,492.442,364.192,405.47,387.873,321.871,325.138,310.402,309.821,275.506,285.654,285.071,300.499,258.325,250.894,197.839,202.624,189.714,180.302,198.716,181.33,135.636,82.4954,121.656,103.696,110.245,56.175,71.1813,35.5865,49.5893,23.1186,26.3394,21.37,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6467,9882.74,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.504,29.0247,33.6004,29.4887,28.9026,1.62958,4765.35,
22277,03/23/22,19:38:41,24.6,65.0,1.055240e-007,1.840078e-005,,0,0,0,298.33,485.769,600.138,686.623,1257.75,1205.35,1843.89,2371.39,3501.19,3296.13,3660.4,3951.54,4401.34,4921.16,6302.92,5794.68,5452.67,6297.25,7534.53,7144.64,7788.23,7914.81,8346.73,8478.22,8194.26,8394.69,8931.88,8517.5,8588.08,9205.79,9592.83,8943.22,8826.95,8435.83,8728.92,8472.31,7872.83,7979.47,7148.17,6459.08,6468.58,5826.03,5250.96,5235.8,4866.39,4283.76,3799.58,3550.99,3019.13,2594.89,2290.97,1878.1,1659.3,1428.47,1266.16,1031.98,769.391,622.042,533.151,484.45,457.56,348.819,365.028,273.091,323.497,350.243,324.219,329.237,321.977,259.428,327.977,283.835,281.975,280.494,198.443,194.373,226.038,225.369,143.782,160.789,84.7995,99.7677,122.64,68.1041,52.4082,46.2375,66.1946,51.1219,10.3612,31.3445,14.5628,27.9785,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6259,9872.03,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.271,28.8843,33.322,29.4211,29.9614,1.60708,4703.74,
22278,03/23/22,19:43:41,24.6,65.1,1.054268e-007,1.840078e-005,,0,0,0,297.982,727.845,599.505,334.318,894.331,2192.44,1711.95,2533.87,2891.87,4120.34,3308.76,4141.61,5165.29,4892.46,6086.46,5060.31,6345.53,6735.44,6432.15,6881.05,7459.4,8235.35,8231.38,8352,8250.7,8705.24,9248.34,8893.36,9774.89,9243.11,9166.83,9152.89,9566.87,8589.04,8243.01,7539.87,7138.06,7394.41,6646.83,6417.6,6099.59,5577.64,5330.65,5031.96,4554.48,4017.7,3817.41,3036.39,2544.57,2516.19,2172.54,1918.51,1571.38,1374.1,1105.79,1024.26,769.786,507.315,598.126,479.862,432.495,360.814,308.189,312.055,270.224,305.886,331.063,236.984,259.618,297.715,268.64,254.254,250.737,190.408,235.956,186.781,212.43,181.924,134.441,177.69,128.818,124.038,64.1863,85.4475,71.0023,39.2039,55.7833,35.0764,50.1751,18.0317,10.5367,32.0578,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6355,9876.39,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.37,28.4238,32.8903,29.0696,27.8813,1.60249,4649.59,
22279,03/23/22,19:48:41,24.5,65.0,1.054790e-007,1.839602e-005,,0,0,0,298.166,485.517,399.895,1337.99,1504.79,2090.58,1531.88,2189.5,2870.65,2448.13,4383.75,4445.36,4443.58,4667.84,4896.72,4759.83,5446.45,6892.67,6357.2,6947.34,7076.21,8203.97,7510.08,8259.07,8913.2,8201.46,9584.78,9075.6,8402.58,9112.21,8936.28,8533.9,8836.11,8203.31,8274.01,7570.77,7023.94,7298.35,6307.45,6252.08,6115.36,5362.52,4867.82,4736.93,3867.31,3478.92,3107.96,3385.65,2750.67,2427.18,2116.29,1643.43,1525.46,1107.63,1072.62,983.411,768.105,735.641,471.461,397.303,316.565,342.229,343.224,245.904,267.186,233.442,219.127,247.141,281.953,256.882,285.221,262.673,185.442,191.17,204.153,155.131,174.683,143.534,208.038,142.207,99.7859,72.2178,69.377,105.026,72.7616,65.2455,30.6034,65.6617,16.3464,20.8956,21.0745,16.0298,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6276,9871.5,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.268,28.3326,32.7006,28.9455,25.9455,1.59878,4472.75,
22280,03/23/22,19:53:41,24.4,65.1,1.053692e-007,1.839126e-005,,0,0,0,421.583,544.304,467.162,668.237,753.862,1282.99,1870.93,1977.16,2723.5,2507.16,3386.26,4483.95,4504.81,5142.86,4910.18,5202.41,5627,6613.48,6121.11,7755.35,6629.48,6648.45,7827.51,8340.32,8849.94,8090.5,9424.99,8543.71,8917.99,8898.58,8378.3,8304.63,8240.79,8242.11,7309.86,7475.96,6775.37,6165.77,5744.03,6094.13,5151.81,5203.4,4529.41,3766.98,3678.75,3591.99,3190.38,2981.78,2675.05,2218.66,2002.45,1732.23,1412.11,1318.34,1007.38,892.164,602.759,596.08,495.204,392.374,373.776,314.22,242.037,264.677,265.192,229.815,278.924,232.793,339.819,234.64,301.837,259.332,234.042,226.335,206.854,201.529,160.925,181.855,119.763,100.769,79.5442,88.001,63.6007,70.9611,49.2722,56.2336,35.497,30.6691,34.0094,28.7999,20.655,10.6855,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6358,9873.87,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.332,28.0639,32.5956,28.8746,25.9455,1.59374,4291.3,
22281,03/23/22,19:58:41,24.4,65.3,1.050947e-007,1.839126e-005,,0,0,0,0,241.695,398.23,1332.69,1407.81,1680.72,2031.02,2201.52,2295.47,3121.75,2781.9,4013.8,4624.89,4189.8,4406.69,5156.82,6056.41,7113.36,6703.27,7353,6663.43,7289.89,6705.26,7533.05,8361.14,7969.14,8073.15,8016.64,8591.91,8091.86,7825.7,7687.23,8456.27,7409.68,7414.06,6348.42,6169.64,6373.98,5647.78,5668.66,5064.44,4979.08,4526.28,3989.01,3539.22,3108.98,2966.98,2898.11,2060.51,2158.15,1716.41,1478.07,1336.2,1102.41,1009.66,805.749,774.375,583.675,517.503,454.964,390.214,258.364,336.271,285.807,264.027,250.592,186.703,233.461,248.714,209.726,241.133,274.106,155.488,242.628,223.614,160.028,200.881,115.064,102.816,133.568,105.865,103.806,89.508,83.1322,63.5998,41.1325,19.6978,35.7711,24.0778,27.9405,26.3339,0,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6632,9886.2,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.611,27.8654,32.4029,28.6429,27.8813,1.59965,4118.93,
22282,03/23/22,20:03:41,24.3,65.0,1.054052e-007,1.838650e-005,,0,0,372.346,297.897,485.102,199.786,1336.97,470.959,1524.87,1532.29,1742.9,2394.61,3175.73,2958.07,3661.37,4110.54,3269.55,3781.98,4480.81,6247.48,6283.99,6397.37,6964.41,7086.28,6547.37,7717.85,7208.82,6523.07,7655.06,8096.65,8013.26,7348.81,7513.15,7530,7525.97,6904.2,6807.58,6700.62,6347.32,5798.97,5921.65,5890.23,4809.2,4299.26,4159.61,3846.05,3803.29,3572.89,3177.95,2768.12,2520.33,2163.67,2074.65,1715.13,1270.17,1316.27,1074.93,793.704,808.974,681.859,624.339,469.754,341.28,263.743,377.699,282.116,303.98,287.856,319.082,254.296,214.958,239.85,260.838,262.959,263.392,246.179,168.054,158.53,159.259,188.367,125.408,173.407,160.718,99.6083,98.6905,63.9727,41.9481,27.6519,55.3511,70.9972,35.7821,25.9007,36.5653,15.8051,10.6859,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6294,9869.7,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.247,27.7529,32.5789,28.71,25.9455,1.60635,3850.17,
22283,03/23/22,20:08:41,24.2,65.5,1.046841e-007,1.838173e-005,,0,0,0,590.646,240.561,396.456,568.114,1264.3,1741.01,1652.89,1900.58,2591.32,3304.54,4045.56,3463.01,3732.2,4332.49,3875.25,5071.9,5663.34,5652.19,4861.62,6113.63,6349.6,7438.63,7459.95,7043.37,6885.81,7794.62,7521.57,7932.68,7789.73,7309.38,7513.86,7074.41,6719.32,6994.62,6425.58,6084.35,5554.01,5761,5485.62,5097.21,4526,4333.02,3840.65,3817.3,3297.89,2995.24,2732.12,2305.89,2095.76,1998.29,1672.41,1434.29,1270.62,1039.63,727.067,749.58,712.997,515.775,366.053,361.356,339.736,241.278,355.144,213.383,203.39,308.782,290.39,265.547,254.22,288.939,230.658,218.188,189.129,224.165,198.123,210.476,199.497,114.787,125.167,128.517,83.4126,100.647,80.6213,69.5406,57.1436,33.9333,29.0159,51.6454,35.6657,20.8803,18.9018,32.8177,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.699,9899.56,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.933,27.6673,32.4503,28.5571,26.896,1.61022,3801.6,
22284,03/23/22,20:13:40,24.2,65.1,1.052469e-007,1.838173e-005,,0,0,0,0,242.112,779.897,1016.04,1127.94,1082.01,2052.28,2727.73,2390.34,2670.82,2614.23,4421.94,4614.35,4120.8,4349.36,4714.22,5428.71,5352.97,6011.78,6006.87,6477.28,7355.91,6727.79,7080.32,7179.41,7521.26,7055.79,7260.58,7527.11,7291.73,6850.79,6688.72,6698.21,6823.49,6253.9,5811.47,5581.9,5621.8,4686.39,4784.13,4699.2,4094.31,3986.38,3358.33,3166.33,2843.29,2768.78,2389.72,2024.58,1874.36,1434.87,1362.62,1122.92,976.84,842.365,649.563,540.406,468.767,397.931,305.005,312.648,272.348,181.448,242.018,164.676,209.162,178.526,232.344,278.681,247.584,258.466,208.952,200.763,204.199,166.565,174.334,148.318,140.551,158.016,100.102,75.5006,87.8065,66.0992,54.2696,50.3104,40.8799,45.6344,40.8879,25.897,20.8915,5.26761,0,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6425,9874.24,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.36,27.3977,32.0099,28.2528,27.8813,1.60267,3701.59,
22285,03/23/22,20:18:41,24.2,65.1,1.052146e-007,1.838173e-005,,0,0,0,0,484.046,199.373,500.378,704.737,961.496,1717.26,1753.94,2231.37,2600.22,2868.77,3036.2,3601.43,3688.97,4131.75,4670.3,5406.08,5101.69,5839.47,6032.72,6279.53,6825.64,6415.15,7484.84,7025.35,8141.44,8113.32,8009.69,8748.65,8604.59,8793.99,8352.19,7918.72,7994.62,7760.48,7524,7256.24,6827.4,6021.22,5546.69,4959.82,4581.05,4785.9,3894.93,3081.9,2757.61,2555.5,2186.37,2179.15,1791.42,1558.24,1293.18,1072.7,900.263,803.185,790.375,593.339,493.704,409.474,286.489,300.21,271.391,258.194,231.048,287.059,217.445,250.73,241.962,197.005,204.148,230.643,218.278,219.201,211.047,178.397,122.166,177.423,112.642,123.637,146.396,135.752,51.944,64.4085,83.7997,47.7295,55.1957,65.5692,50.4209,26.5929,57.4499,5.26745,10.6841,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6457,9875.69,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.393,28.7458,32.7679,29.2182,29.9614,1.57057,3921.91,
22286,03/23/22,20:23:40,24.1,65.1,1.052342e-007,1.837697e-005,,0,0,0,0,242.076,0,0,281.95,961.677,830.532,1260.96,1666.74,1811.96,3102.73,3606.95,4587.37,3759.61,4345.14,4667.68,4853.34,5904.09,5718.71,6102.87,6225.26,6838.95,7101.02,7819.01,7612.82,8210.47,8460.78,8022.27,8262.01,8574.69,9151.68,8654.74,8410,7753.41,8155.24,7555.63,7554.7,6985.25,6254.48,5640.98,5302.69,5294.63,4518.43,4172.95,3573.31,2985.44,3260.34,2912.27,2566.84,1937.94,1622.28,1535.25,1331.63,1268.49,876.393,886.444,678.032,602.007,533.99,472.423,304.438,277.004,253.903,293.066,278.194,270.308,264.943,230.687,288.442,264.308,255.35,211.34,244.315,188.698,167.471,224.186,204.689,121.735,208.641,118.588,85.1704,103.091,67.1337,110.635,44.9372,55.6468,50.3983,35.7768,15.5381,21.5004,15.1885,13.9773,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.641,9872.25,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.324,29.2444,33.549,29.9227,29.9614,1.56892,4040.14,
22287,03/23/22,20:28:40,24.1,65.1,1.052666e-007,1.837697e-005,,0,0,0,0,242.165,199.485,834.411,705.098,1029.82,1810.64,1893.34,1598.46,1921.64,2319.68,2799.86,3449.46,4024.04,3463.27,4170.78,4068.6,5151.03,5551.21,6883.66,6988.17,6489.95,7025.51,7939.31,7416.3,8118.49,9100.43,8650.17,8788.98,9160.83,9040.94,9007.86,8681.97,8837.78,8617.32,8026.64,8060.08,7882.69,6953.98,6691.04,5932.12,5737.15,4984.2,4044.19,3916.48,3149.83,3190.79,2742.31,2129.44,2168.99,1900.44,1328.7,1494.04,1248.28,941.82,891.583,752.976,634.026,480.85,458.909,324.729,296.421,292.541,240.444,243.471,264.252,297.347,327.682,308.491,249.03,262.034,245.805,210.171,254.752,207.415,157.531,184.758,165.905,152.472,172.986,204.225,59.913,96.9707,75.3506,55.9717,41.8343,55.5341,35.7779,25.8977,11.5705,25.2046,10.6847,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6378,9870.8,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.291,29.652,33.8075,30.165,28.9026,1.57094,4176.24,
22288,03/23/22,20:33:40,24.0,65.2,1.050440e-007,1.837220e-005,,0,0,0,0,0,0,499.497,0,1199.96,808.753,1279.17,1517.61,2387.39,2368.71,2787.88,3336.18,3770.65,3749.94,4112.99,4716.12,4820.2,5230.16,6242.93,6761.02,7698.88,8197.73,8174.99,8085.29,8341.54,8825.52,8499.71,10488.9,9642.36,10256,10124.4,9969.28,9951.88,9626.68,9091.65,8500.04,8781.46,8212.08,7044.09,7118.03,6061.96,5605.17,4853.4,4399.41,3859.25,3305.85,2595.39,2591.1,2154.89,1945.95,1685.37,1492.58,1228.78,986.488,801.51,930.008,666.908,423.009,524.863,494.277,363.224,348.869,325.754,252.212,343.872,290.447,390.737,272.862,239.856,266.355,273.042,182.048,203.171,221.688,204.683,160.934,198.027,159.538,110.173,90.3456,108.655,114.931,92.9135,43.2889,39.1911,66.6416,45.2476,31.0709,31.3317,5.26669,19.5377,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6573,9878.23,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.47,30.3379,34.2874,30.8063,27.8813,1.54895,4442.53,
22289,03/23/22,20:38:41,23.9,65.1,1.050635e-007,1.836743e-005,,0,0,370.722,0,0,199.045,333.065,703.694,600.091,1119.5,1100.68,1661,1700.85,1809.55,2359.34,3272.3,3217.64,3800.66,4407.69,4987.22,4842.53,5642.9,5835.78,6209.82,6371.22,6840.68,7095.94,7591.74,8973.21,9041.02,9767.98,10092.5,9853.42,9997.69,10433.8,9972.84,9676,9629.89,9495.84,8930.76,7871.87,8241,7344.04,6419.15,6395.06,6309.77,5348.35,4575.35,4243.49,3614.74,3473.35,2656.09,2423.98,1870.59,1816.59,1463.98,1171.56,1139.53,989.281,694.481,798.228,571.264,523.996,497.785,324.783,341.283,345.61,252.03,284.597,318.58,320.575,281.684,317.601,280.86,282.99,261.012,226.851,157.839,237.125,204.431,143.252,140.191,128.781,124.688,118.396,77.7189,87.2759,91.7947,51.5786,34.9048,29.9543,25.8931,31.3325,15.8005,0,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6525,9874.79,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.402,30.7423,34.7476,31.2071,31.059,1.55349,4436.43,
22290,03/23/22,20:43:40,23.8,65.2,1.049702e-007,1.836267e-005,,0,0,0,0,0,0,332.744,1265.49,119.914,1242.88,991.622,2054.92,2335.39,2518.68,3220.41,2420.28,3177.26,3917.06,3832.4,4971.16,4731.06,5492.08,6090.86,7642.85,7356.12,7462.32,7684.39,8916.77,9011.06,9406.23,9672.28,10784.5,11258.7,11197.6,11242.8,11251.4,10715.9,10002.7,10563.2,10000.6,9679.21,8711.94,8686.33,8011.46,6949.34,6684.57,6339.11,5159.72,5061.44,4373.32,3546.33,3233.52,2757.41,2334.5,1886.04,1902.73,1481.65,1166.66,1033.63,952.822,676.378,676.151,593.088,504.475,411.626,418.363,387.951,343.26,278.223,370.699,351.056,346.447,313.28,259.167,320.986,324.116,320.883,183.214,258.733,204.848,205.283,218.552,166.039,117.638,82.6213,99.7654,78.4912,64.8406,35.2637,60.8315,45.9882,36.2474,31.33,15.7992,5.34101,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6591,9876.42,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.448,31.1777,35.2027,31.6329,28.9026,1.55238,4869.41,
22291,03/23/22,20:48:40,23.7,65.1,1.051027e-007,1.835790e-005,,613.969,0,0,0,0,0,499.8,0,480.253,1326.56,1191.97,1595.25,1549.62,2179.55,2959.46,3410.4,3427.4,3344.76,4366.22,4706.38,4486.94,5141.09,6338.8,7042.51,7176.04,7794.4,8399.4,9384.58,9661.35,10368.5,10888.2,10866.4,11248.1,11295.2,10926,11133.3,11537.9,12308.1,11513.3,11198.6,11257.8,9978.03,8871.45,8705.74,7297.44,7499.46,6707.19,5754.87,5358.37,4627.89,4232.78,3408.34,3141.79,2639.33,2192.97,2180.13,1806.31,1400.25,1416.16,1029.89,917.737,761.538,666.72,548.28,460.817,415.576,402.928,409.743,508.637,317.738,385.712,300.478,431.072,357.895,349.929,349.995,293.466,256.266,258.101,218.932,159.988,158.348,74.8894,132.098,121.237,106.013,72.7467,69.8957,80.4909,45.6299,30.6629,29.2455,7.06554,21.0684,3.44567,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6431,9867.91,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.265,31.8492,35.7526,32.1879,34.5989,1.5496,5149.86,
22292,03/23/22,20:53:40,23.7,65.0,1.051674e-007,1.835790e-005,,0,0,0,0,483.772,0,333.422,474.802,575.602,813.304,1080.89,1110.67,1792.44,2073.71,3116.37,2862.61,2702.66,3863.33,4893.32,4173.31,4985.24,5726.66,5869.22,6334.72,7444.35,7559.03,8030.9,9771.71,10119.8,11447.9,11185.3,12701.3,12764.2,12619.9,13045.8,13382.6,13492.1,13143.6,13936.4,12484.7,11871.5,11325.4,10748.5,10430.6,8773.8,8793.6,7744.68,7094.11,6331.48,5355.45,4816.99,4044.47,3928.99,3184.63,2785.29,2146.86,2033.96,1873.42,1242.43,1114.02,1051.76,778.282,537.727,587.512,534.787,486.463,506.836,426.2,389.905,427.641,435.705,478.794,425.537,524.573,499.323,407.968,361.138,307.867,236.253,252.107,231.171,197.645,177.703,132.114,138.468,106.217,44.1332,71.2138,74.7163,24.9136,35.7756,44.6826,28.06,15.8022,26.7102,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6366,9865,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.199,32.6291,36.5398,32.9876,35.8664,1.53997,5672.52,
22293,03/23/22,20:58:40,23.8,65.1,1.050508e-007,1.836267e-005,,0,0,0,0,0,398.034,333.021,281.443,792.034,663.342,1262.34,1675.07,1175.79,2172.94,2315.32,2308.31,2483.38,3504.6,3993.72,4642.89,5627.84,5654.96,6588.24,6767.75,7461.56,7463.06,8749.55,9564.81,8995.48,11009.7,12210.7,11528.1,12772.3,13688.9,13699.7,13818.3,13871.3,13408.7,13812.2,12682.4,12591.8,11394.9,10520.1,9808.06,9493.78,8943.54,7521.31,7206.77,6488.38,5154.46,4907.46,4205.49,3644.15,3237.17,2672.27,2181.89,2037.31,1599.41,1285.8,1188.23,1075.2,825.219,707.591,567.414,602.026,545.524,461.076,504.916,391.734,463.559,336.666,355.145,371.171,388.165,409.37,282.613,344.819,307.456,251.983,261.495,222.428,196.613,201.983,181.65,114.189,131.561,117.91,108.649,40.243,55.7666,25.4867,31.1367,10.4441,15.8004,16.0242,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.651,9872.8,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.366,32.6682,36.5333,33.0548,33.3762,1.53227,5693.49,
22294,03/23/22,21:03:40,23.6,65.1,1.050093e-007,1.835313e-005,,613.15,0,0,0,0,198.926,28.3058,398.071,599.792,621.663,721.596,1739.22,1631.22,2182.04,2009.13,2918.93,2569.11,3746.9,4129.78,4194.85,4897.26,5426.58,6276.25,6366.18,7286.47,8406.83,9039.27,10439.3,10914,11578.5,12505.3,13644.7,13645.9,14325,14279.5,15228.7,14713,14530.5,13376.4,13661.7,11689.5,11649,11302.6,10382.5,9450.03,8603.32,7727.89,6620.32,6234.32,5362.28,4583.82,4212.29,3850.24,3114.84,2666.41,2314.32,1945.45,1706.2,1520.54,1162.44,980.296,817.72,610.688,481.752,514.767,502.923,428.216,449.144,442.665,421.627,465.063,413.197,332.937,495.073,438.496,346.163,311.052,229.145,313.064,225.145,206.043,232.647,102.986,150.269,153.102,84.4345,75.4872,103.545,44.3567,50.6957,40.8805,32.8901,19.0532,5.26667,16.0239,0,0,0,0,0,0,0,280,10,FALSE,1,0.0457,10,1,1,1,10.6497,9869.54,8.97687,352.269,1.2,,Normal Scan,1.779,2.25624,265.312,32.4196,36.2659,32.9075,32.1968,1.52294,5866.86,
